reporting_period,firm_name,firm_group,joint_reporting,product_group,complaints_opened,complaints_closed,pct_closed_3days,pct_closed_3to8weeks,uphold_rate,denominator,source_file
2025H2,Fce Bank PLC,FORD MOTOR CO,no,Home finance,0.0,0.0,,,,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Fce Bank PLC,FORD MOTOR CO,no,Insurance & pure protection,0.0,0.0,,,,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Fce Bank PLC,FORD MOTOR CO,no,Investments,0.0,0.0,,,,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Fil Life Insurance Limited,FIDELITY INTERNATIONAL GROUP,no,Decumulation & pensions,517.0,492.0,0.2154,0.6728,0.4614,1.28,firm-level-complaints-data-2025-h2.xlsx
2025H2,Financial Administration Services Limited,FIDELITY INTERNATIONAL GROUP,no,Decumulation & pensions,720.0,566.0,0.1696,0.6555,0.5618,3.5,firm-level-complaints-data-2025-h2.xlsx
2025H2,Financial Administration Services Limited,FIDELITY INTERNATIONAL GROUP,no,Investments,1308.0,1032.0,0.1444,0.7161,0.5145,1.37,firm-level-complaints-data-2025-h2.xlsx
2025H2,First Central Insurance Management Limited,FIRST CENTRAL GROUP LIMITED,no,Insurance & pure protection,8797.0,8965.0,0.555,0.4231,0.4236,6.26,firm-level-complaints-data-2025-h2.xlsx
2025H2,Firstrand Bank Limited,FIRSTRAND LIMITED,no,Insurance & pure protection,16.0,18.0,0.1111,0.6111,0.0,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Forester Life Limited,FORSTERS FINANCIAL,no,Decumulation & pensions,20.0,21.0,0.381,0.5714,0.4286,1.4,firm-level-complaints-data-2025-h2.xlsx
2025H2,Forester Life Limited,FORSTERS FINANCIAL,no,Insurance & pure protection,42.0,36.0,0.3611,0.6389,0.3056,0.98,firm-level-complaints-data-2025-h2.xlsx
2025H2,Forester Life Limited,FORSTERS FINANCIAL,no,Investments,482.0,506.0,0.4447,0.5435,0.3854,0.49,firm-level-complaints-data-2025-h2.xlsx
2025H2,Fortegra Europe Insurance Company LTD,TIPTREE INC,no,Insurance & pure protection,3792.0,3119.0,0.1943,0.7637,0.5611,1.1,firm-level-complaints-data-2025-h2.xlsx
2025H2,Funding Circle LTD,NO GROUP,no,Investments,13.0,13.0,0.0,0.9231,0.5385,,firm-level-complaints-data-2025-h2.xlsx
2025H2,HSBC UK Bank PLC,HSBC GROUP,no,Banking and credit cards,75064.0,75510.0,0.6443,0.3491,0.5814,2.57,firm-level-complaints-data-2025-h2.xlsx
2025H2,HSBC UK Bank PLC,HSBC GROUP,no,Decumulation & pensions,66.0,65.0,0.0462,0.5692,0.5692,0.2,firm-level-complaints-data-2025-h2.xlsx
2025H2,HSBC UK Bank PLC,HSBC GROUP,no,Home finance,5047.0,5227.0,0.2522,0.6732,0.6302,5.14,firm-level-complaints-data-2025-h2.xlsx
2025H2,HSBC UK Bank PLC,HSBC GROUP,no,Insurance & pure protection,417.0,450.0,0.1844,0.7756,0.5533,0.05,firm-level-complaints-data-2025-h2.xlsx
2025H2,HSBC UK Bank PLC,HSBC GROUP,no,Investments,909.0,951.0,0.1441,0.8118,0.6309,0.76,firm-level-complaints-data-2025-h2.xlsx
2025H2,Halifax Share Dealing Limited,LLOYDS BANKING GROUP PLC,no,Banking and credit cards,0.0,0.0,,,,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Halifax Share Dealing Limited,LLOYDS BANKING GROUP PLC,no,Decumulation & pensions,41.0,46.0,0.4565,0.5,0.5652,6.53,firm-level-complaints-data-2025-h2.xlsx
2025H2,Halifax Share Dealing Limited,LLOYDS BANKING GROUP PLC,no,Home finance,0.0,0.0,,,,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Halifax Share Dealing Limited,LLOYDS BANKING GROUP PLC,no,Insurance & pure protection,0.0,0.0,,,,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Halifax Share Dealing Limited,LLOYDS BANKING GROUP PLC,no,Investments,500.0,561.0,0.6043,0.3476,0.4991,0.73,firm-level-complaints-data-2025-h2.xlsx
2025H2,Hargreaves Lansdown Asset Management Limited,HARGREAVES LANSDOWN LIMITED,no,Decumulation & pensions,2262.0,2010.0,0.201,0.7791,0.5592,2.51,firm-level-complaints-data-2025-h2.xlsx
2025H2,Hargreaves Lansdown Asset Management Limited,HARGREAVES LANSDOWN LIMITED,no,Investments,4759.0,4789.0,0.285,0.682,0.4375,1.33,firm-level-complaints-data-2025-h2.xlsx
2025H2,Hastings Insurance Services Limited,HASTINGS GROUP,yes,Insurance & pure protection,19781.0,19003.0,0.285,0.6858,0.5204,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Hbos Investment Fund Managers Limited,LLOYDS BANKING GROUP PLC,no,Banking and credit cards,0.0,0.0,,,,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Hbos Investment Fund Managers Limited,LLOYDS BANKING GROUP PLC,no,Decumulation & pensions,0.0,0.0,,,,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Hbos Investment Fund Managers Limited,LLOYDS BANKING GROUP PLC,no,Home finance,0.0,0.0,,,,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Hbos Investment Fund Managers Limited,LLOYDS BANKING GROUP PLC,no,Insurance & pure protection,0.0,0.0,,,,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Hbos Investment Fund Managers Limited,LLOYDS BANKING GROUP PLC,no,Investments,673.0,659.0,0.349,0.607,0.8619,2.48,firm-level-complaints-data-2025-h2.xlsx
2025H2,Helvetia Global Solutions LTD,HELVETIA GROUP,no,Insurance & pure protection,965.0,967.0,0.0879,0.8966,0.5109,0.45,firm-level-complaints-data-2025-h2.xlsx
2025H2,Highway Insurance Company Limited,ALLIANZ GROUP,no,Insurance & pure protection,611.0,613.0,0.2561,0.571,0.4731,0.86,firm-level-complaints-data-2025-h2.xlsx
2025H2,Home Retail Group Card Services Limited,J SAINSBURY PLC,no,Banking and credit cards,3824.0,3888.0,0.3629,0.6314,0.3485,1.27,firm-level-complaints-data-2025-h2.xlsx
2025H2,Homeserve Membership Limited,NO GROUP,no,Insurance & pure protection,2358.0,2317.0,0.8097,0.1847,0.2572,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Hood Travel Limited,HOOD GROUP,no,Insurance & pure protection,711.0,814.0,0.3808,0.6081,0.172,1.81,firm-level-complaints-data-2025-h2.xlsx
2025H2,Howserv Limited,STAYSURE HOLDINGS LTD,no,Insurance & pure protection,3281.0,3281.0,0.3191,0.6742,0.4368,4.27,firm-level-complaints-data-2025-h2.xlsx
2025H2,I Go 4 Ltd.,MARKERSTUDY GROUP,no,Insurance & pure protection,958.0,946.0,0.5412,0.4556,0.4683,2.78,firm-level-complaints-data-2025-h2.xlsx
2025H2,Ikano Bank Ab (publ),INGKA GROUP,no,Banking and credit cards,879.0,926.0,0.1933,0.7797,0.4287,3.53,firm-level-complaints-data-2025-h2.xlsx
2025H2,Insurance Factory Limited,MARKERSTUDY GROUP,no,Insurance & pure protection,1266.0,1292.0,0.5155,0.483,0.4025,3.98,firm-level-complaints-data-2025-h2.xlsx
2025H2,Intact Insurance UK Limited,INTACT FINANCIAL CORPORATION,no,Insurance & pure protection,5765.0,6049.0,0.3606,0.5561,0.5646,2.01,firm-level-complaints-data-2025-h2.xlsx
2025H2,Inter Partner Assistance Sa,AXA GROUP,no,Insurance & pure protection,8125.0,7377.0,0.2586,0.7176,0.741,1.45,firm-level-complaints-data-2025-h2.xlsx
2025H2,Interactive Brokers (u.k.) Limited,NO GROUP,no,Investments,1116.0,1159.0,0.0656,0.8033,0.107,2.32,firm-level-complaints-data-2025-h2.xlsx
2025H2,Interactive Investor Services Limited,ABERDEEN GROUP,no,Decumulation & pensions,265.0,229.0,0.0873,0.8603,0.5371,2.38,firm-level-complaints-data-2025-h2.xlsx
2025H2,Interactive Investor Services Limited,ABERDEEN GROUP,no,Investments,2491.0,2334.0,0.2716,0.7048,0.4794,2.7,firm-level-complaints-data-2025-h2.xlsx
2025H2,J.p. Morgan Europe Limited,JPMORGAN CHASE & CO,no,Banking and credit cards,8343.0,8472.0,0.3415,0.6576,0.4754,0.97,firm-level-complaints-data-2025-h2.xlsx
2025H2,J.p. Morgan Personal Investing Limited,JPMORGAN CHASE & CO,no,Decumulation & pensions,278.0,278.0,0.1223,0.8669,0.7086,10.76,firm-level-complaints-data-2025-h2.xlsx
2025H2,J.p. Morgan Personal Investing Limited,JPMORGAN CHASE & CO,no,Investments,848.0,848.0,0.3455,0.6509,0.5731,2.75,firm-level-complaints-data-2025-h2.xlsx
2025H2,James Hay Administration Company Limited,JAMES HAY PARTNERSHIP,no,Decumulation & pensions,764.0,732.0,0.0902,0.8046,0.6831,15.17,firm-level-complaints-data-2025-h2.xlsx
2025H2,Kensington Mortgage Company Limited,NO GROUP,no,Home finance,1029.0,1047.0,0.2779,0.7173,0.2932,16.75,firm-level-complaints-data-2025-h2.xlsx
2025H2,Kroo Bank LTD,NO GROUP,no,Banking and credit cards,820.0,820.0,0.0,0.9915,0.2927,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Leaseplan UK Limited,SOCIETY GENERALE GROUP,no,Insurance & pure protection,23.0,21.0,0.1429,0.619,0.7619,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Leeds Building Society,LEEDS BUILDING SOCIETY,no,Banking and credit cards,1735.0,1778.0,0.6609,0.3391,0.7171,1.69,firm-level-complaints-data-2025-h2.xlsx
2025H2,Leeds Building Society,LEEDS BUILDING SOCIETY,no,Home finance,910.0,930.0,0.471,0.5247,0.6032,4.42,firm-level-complaints-data-2025-h2.xlsx
2025H2,Legal And General Assurance Society Limited,LEGAL & GENERAL GROUP PLC,no,Decumulation & pensions,1519.0,1519.0,0.1488,0.8413,0.7531,1.3,firm-level-complaints-data-2025-h2.xlsx
2025H2,Legal And General Assurance Society Limited,LEGAL & GENERAL GROUP PLC,no,Insurance & pure protection,2895.0,2963.0,0.4448,0.5285,0.3925,0.66,firm-level-complaints-data-2025-h2.xlsx
2025H2,Lexham Insurance Consultants Limited,NO GROUP,no,Insurance & pure protection,583.0,605.0,0.1686,0.8182,0.3289,6.01,firm-level-complaints-data-2025-h2.xlsx
2025H2,Link Financial Outsourcing Limited,LINK FINANCIAL GROUP,no,Home finance,10.0,10.0,,1.0,,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Liverpool Victoria Financial Services Limited,LIVERPOOL VICTORIA GROUP,no,Decumulation & pensions,421.0,426.0,0.5258,0.4577,0.8333,2.55,firm-level-complaints-data-2025-h2.xlsx
2025H2,Liverpool Victoria Financial Services Limited,LIVERPOOL VICTORIA GROUP,no,Insurance & pure protection,1248.0,1252.0,0.5911,0.3954,0.5815,1.31,firm-level-complaints-data-2025-h2.xlsx
2025H2,Liverpool Victoria Financial Services Limited,LIVERPOOL VICTORIA GROUP,no,Investments,159.0,172.0,0.4535,0.5116,0.8314,3.86,firm-level-complaints-data-2025-h2.xlsx
2025H2,Liverpool Victoria Insurance Company Limited,ALLIANZ GROUP,no,Insurance & pure protection,12025.0,11028.0,0.3611,0.4816,0.5586,2.87,firm-level-complaints-data-2025-h2.xlsx
2025H2,Lloyds Bank General Insurance Limited,LLOYDS BANKING GROUP PLC,no,Banking and credit cards,0.0,0.0,,,,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Lloyds Bank General Insurance Limited,LLOYDS BANKING GROUP PLC,no,Decumulation & pensions,0.0,0.0,,,,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Lloyds Bank General Insurance Limited,LLOYDS BANKING GROUP PLC,no,Home finance,0.0,0.0,,,,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Lloyds Bank General Insurance Limited,LLOYDS BANKING GROUP PLC,no,Insurance & pure protection,5683.0,5680.0,0.2586,0.6688,0.7824,2.17,firm-level-complaints-data-2025-h2.xlsx
2025H2,Lloyds Bank General Insurance Limited,LLOYDS BANKING GROUP PLC,no,Investments,0.0,0.0,,,,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Lloyds Bank PLC,LLOYDS BANKING GROUP PLC,no,Banking and credit cards,87894.0,82768.0,0.5493,0.2994,0.6879,2.37,firm-level-complaints-data-2025-h2.xlsx
2025H2,Lloyds Bank PLC,LLOYDS BANKING GROUP PLC,no,Decumulation & pensions,50.0,46.0,0.0435,0.6739,0.3696,0.29,firm-level-complaints-data-2025-h2.xlsx
2025H2,Lloyds Bank PLC,LLOYDS BANKING GROUP PLC,no,Home finance,2575.0,2509.0,0.346,0.6034,0.6329,7.48,firm-level-complaints-data-2025-h2.xlsx
2025H2,Lloyds Bank PLC,LLOYDS BANKING GROUP PLC,no,Insurance & pure protection,293.0,305.0,0.3049,0.6525,0.177,0.45,firm-level-complaints-data-2025-h2.xlsx
2025H2,Lloyds Bank PLC,LLOYDS BANKING GROUP PLC,no,Investments,25.0,31.0,0.2581,0.6774,0.5806,0.09,firm-level-complaints-data-2025-h2.xlsx
2025H2,London & Country Mortgages Limited,NO GROUP,no,Home finance,597.0,605.0,0.1818,0.8165,0.6413,,firm-level-complaints-data-2025-h2.xlsx
2025H2,London & Country Mortgages Limited,NO GROUP,no,Insurance & pure protection,47.0,46.0,0.1304,0.8478,0.587,,firm-level-complaints-data-2025-h2.xlsx
2025H2,M & G Securities Limited,M&G PLC,no,Investments,786.0,781.0,0.3355,0.6376,0.484,,firm-level-complaints-data-2025-h2.xlsx
2025H2,MBNA Limited,LLOYDS BANKING GROUP PLC,no,Banking and credit cards,8774.0,8731.0,0.6099,0.3366,0.5404,3.21,firm-level-complaints-data-2025-h2.xlsx
2025H2,MBNA Limited,LLOYDS BANKING GROUP PLC,no,Decumulation & pensions,0.0,0.0,,,,,firm-level-complaints-data-2025-h2.xlsx
2025H2,MBNA Limited,LLOYDS BANKING GROUP PLC,no,Home finance,0.0,0.0,,,,,firm-level-complaints-data-2025-h2.xlsx
2025H2,MBNA Limited,LLOYDS BANKING GROUP PLC,no,Insurance & pure protection,22.0,22.0,0.0909,0.2273,0.0909,,firm-level-complaints-data-2025-h2.xlsx
2025H2,MBNA Limited,LLOYDS BANKING GROUP PLC,no,Investments,0.0,0.0,,,,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Manypets LTD,NO GROUP,no,Insurance & pure protection,3134.0,3383.0,0.0653,0.9146,0.7198,8.36,firm-level-complaints-data-2025-h2.xlsx
2025H2,Marks And Spencer Financial Services PLC,HSBC GROUP,no,Banking and credit cards,5169.0,5234.0,0.8489,0.1496,0.6842,2.01,firm-level-complaints-data-2025-h2.xlsx
2025H2,Marks And Spencer Financial Services PLC,HSBC GROUP,no,Decumulation & pensions,0.0,0.0,,,,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Marks And Spencer Financial Services PLC,HSBC GROUP,no,Home finance,0.0,0.0,,,,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Marks And Spencer Financial Services PLC,HSBC GROUP,no,Insurance & pure protection,95.0,100.0,0.66,0.34,0.67,0.13,firm-level-complaints-data-2025-h2.xlsx
2025H2,Marks And Spencer Financial Services PLC,HSBC GROUP,no,Investments,0.0,0.0,,,,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Marshmallow Financial Services LTD,NO GROUP,yes,Insurance & pure protection,4208.0,4462.0,0.1629,0.7768,0.5677,17.51,firm-level-complaints-data-2025-h2.xlsx
2025H2,Metlife Europe D.a.c.,"METLIFE, INC.",no,Insurance & pure protection,1126.0,1064.0,0.0705,0.765,0.5695,2.38,firm-level-complaints-data-2025-h2.xlsx
2025H2,Metro Bank PLC,NO GROUP,no,Banking and credit cards,11111.0,11236.0,0.4219,0.5762,0.5082,3.99,firm-level-complaints-data-2025-h2.xlsx
2025H2,Metro Bank PLC,NO GROUP,no,Home finance,133.0,145.0,0.4207,0.5724,0.7517,7.38,firm-level-complaints-data-2025-h2.xlsx
2025H2,Millennium Insurance Company Limited,DSA GROUP,no,Insurance & pure protection,542.0,551.0,0.265,0.7114,0.5045,0.98,firm-level-complaints-data-2025-h2.xlsx
2025H2,Monzo Bank LTD,MONZO GROUP,no,Banking and credit cards,49247.0,45276.0,0.0916,0.847,0.2994,2.07,firm-level-complaints-data-2025-h2.xlsx
2025H2,Monzo Bank LTD,MONZO GROUP,no,Decumulation & pensions,46.0,46.0,0.0217,0.6304,0.2826,0.98,firm-level-complaints-data-2025-h2.xlsx
2025H2,Monzo Bank LTD,MONZO GROUP,no,Insurance & pure protection,26.0,19.0,0.1579,0.7895,0.6842,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Monzo Bank LTD,MONZO GROUP,no,Investments,251.0,211.0,0.0616,0.8341,0.4455,0.37,firm-level-complaints-data-2025-h2.xlsx
2025H2,Motonovo Finance Limited,FIRSTRAND LIMITED,no,Insurance & pure protection,18.0,18.0,0.0556,0.8333,0.0,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Munich Re Digital Partners Limited,MUNICH RE,no,Insurance & pure protection,5012.0,5303.0,0.6528,0.3138,0.1082,53.54,firm-level-complaints-data-2025-h2.xlsx
2025H2,National House-building Council,NO GROUP,no,Insurance & pure protection,745.0,772.0,0.0427,0.9573,0.4391,0.51,firm-level-complaints-data-2025-h2.xlsx
2025H2,National Westminster Bank Public Limited Company,NATWEST GROUP,no,Banking and credit cards,90819.0,84602.0,0.4633,0.3598,0.5733,2.9,firm-level-complaints-data-2025-h2.xlsx
2025H2,National Westminster Bank Public Limited Company,NATWEST GROUP,no,Decumulation & pensions,41.0,45.0,0.0222,0.5333,0.6,2.96,firm-level-complaints-data-2025-h2.xlsx
2025H2,National Westminster Bank Public Limited Company,NATWEST GROUP,no,Home finance,6123.0,6063.0,0.5956,0.3069,0.5501,5.3,firm-level-complaints-data-2025-h2.xlsx
2025H2,National Westminster Bank Public Limited Company,NATWEST GROUP,no,Insurance & pure protection,77.0,81.0,0.0988,0.7778,0.0864,,firm-level-complaints-data-2025-h2.xlsx
2025H2,National Westminster Bank Public Limited Company,NATWEST GROUP,no,Investments,451.0,394.0,0.0152,0.7614,0.7411,1.85,firm-level-complaints-data-2025-h2.xlsx
2025H2,Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,no,Banking and credit cards,63947.0,65216.0,0.5127,0.4841,0.5241,1.94,firm-level-complaints-data-2025-h2.xlsx
2025H2,Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,no,Decumulation & pensions,2.0,3.0,0.3333,0.6667,,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,no,Home finance,5263.0,5410.0,0.3124,0.6828,0.5242,3.24,firm-level-complaints-data-2025-h2.xlsx
2025H2,Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,no,Insurance & pure protection,132.0,140.0,0.3429,0.6571,0.35,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,no,Investments,44.0,49.0,0.102,0.8776,0.6122,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Newcastle Building Society,NO GROUP,no,Banking and credit cards,485.0,472.0,0.5911,0.4089,0.6165,1.22,firm-level-complaints-data-2025-h2.xlsx
2025H2,Newcastle Building Society,NO GROUP,no,Decumulation & pensions,0.0,0.0,,,,0.0,firm-level-complaints-data-2025-h2.xlsx
2025H2,Newcastle Building Society,NO GROUP,no,Home finance,222.0,219.0,0.6986,0.3014,0.3607,5.6,firm-level-complaints-data-2025-h2.xlsx
2025H2,Newcastle Building Society,NO GROUP,no,Insurance & pure protection,0.0,0.0,,,,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Newcastle Building Society,NO GROUP,no,Investments,6.0,6.0,1.0,0.0,0.8333,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Northern Bank Limited,DANSKE BANK A/S,no,Banking and credit cards,1361.0,1369.0,0.4018,0.5982,0.3594,1.4,firm-level-complaints-data-2025-h2.xlsx
2025H2,Northern Bank Limited,DANSKE BANK A/S,no,Decumulation & pensions,0.0,0.0,,,,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Northern Bank Limited,DANSKE BANK A/S,no,Home finance,85.0,86.0,0.1977,0.8023,0.4419,2.29,firm-level-complaints-data-2025-h2.xlsx
2025H2,Northern Bank Limited,DANSKE BANK A/S,no,Insurance & pure protection,0.0,0.0,,,,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Northern Bank Limited,DANSKE BANK A/S,no,Investments,0.0,0.0,,,,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Octopus Money Unit Trust Managers Limited,OCTOPUS MONEY,no,Decumulation & pensions,241.0,249.0,0.1325,0.8675,0.8474,3.69,firm-level-complaints-data-2025-h2.xlsx
2025H2,Octopus Money Unit Trust Managers Limited,OCTOPUS MONEY,no,Investments,381.0,403.0,0.1538,0.8437,0.8238,4.64,firm-level-complaints-data-2025-h2.xlsx
2025H2,One Call Insurance Services Limited,NO GROUP,no,Insurance & pure protection,2980.0,2960.0,0.6757,0.323,0.202,1.7,firm-level-complaints-data-2025-h2.xlsx
2025H2,One Sure Insurance Limited,NO GROUP,no,Insurance & pure protection,770.0,765.0,0.8614,0.1386,0.2902,9.11,firm-level-complaints-data-2025-h2.xlsx
2025H2,Onesavings Bank PLC,OSB GROUP,no,Banking and credit cards,1331.0,1480.0,0.2676,0.7027,0.6797,2.8,firm-level-complaints-data-2025-h2.xlsx
2025H2,Onesavings Bank PLC,OSB GROUP,no,Home finance,961.0,1084.0,0.1697,0.7703,0.4917,16.39,firm-level-complaints-data-2025-h2.xlsx
2025H2,Ovo Home Services LTD,OVO GROUP,no,Insurance & pure protection,1953.0,1573.0,0.0668,0.9154,0.7559,8.3,firm-level-complaints-data-2025-h2.xlsx
2025H2,Paragon Bank PLC,PARAGON BANKING GROUP PLC,yes,Banking and credit cards,772.0,774.0,0.2597,0.7326,0.5336,1.75,firm-level-complaints-data-2025-h2.xlsx
2025H2,Paragon Bank PLC,PARAGON BANKING GROUP PLC,yes,Home finance,230.0,249.0,0.2691,0.6787,0.5462,2.97,firm-level-complaints-data-2025-h2.xlsx
2025H2,Paragon Bank PLC,PARAGON BANKING GROUP PLC,yes,Insurance & pure protection,1.0,,,,,,firm-level-complaints-data-2025-h2.xlsx
2025H2,People's Administration Services Limited,PEOPLE'S PARTNERSHIP,no,Decumulation & pensions,2731.0,2731.0,0.138,0.8268,0.5002,0.36,firm-level-complaints-data-2025-h2.xlsx
2025H2,Pepper (uk) Limited,PEPPER GROUP,no,Home finance,723.0,718.0,0.1713,0.8078,0.4234,32.71,firm-level-complaints-data-2025-h2.xlsx
2025H2,Phoenix Life Ca Limited,PHOENIX GROUP,no,Decumulation & pensions,578.0,531.0,0.2015,0.6836,0.6158,1.91,firm-level-complaints-data-2025-h2.xlsx
2025H2,Phoenix Life Ca Limited,PHOENIX GROUP,no,Insurance & pure protection,269.0,347.0,0.1066,0.5908,0.5418,4.98,firm-level-complaints-data-2025-h2.xlsx
2025H2,Phoenix Life Ca Limited,PHOENIX GROUP,no,Investments,45.0,44.0,0.2955,0.5455,0.6591,6.79,firm-level-complaints-data-2025-h2.xlsx
2025H2,Phoenix Life Limited,PHOENIX GROUP,no,Decumulation & pensions,12980.0,12443.0,0.3496,0.5647,0.7861,2.18,firm-level-complaints-data-2025-h2.xlsx
2025H2,Phoenix Life Limited,PHOENIX GROUP,no,Home finance,7.0,7.0,0.0,1.0,0.4286,51.09,firm-level-complaints-data-2025-h2.xlsx
2025H2,Phoenix Life Limited,PHOENIX GROUP,no,Insurance & pure protection,3303.0,3322.0,0.3317,0.5972,0.7336,1.81,firm-level-complaints-data-2025-h2.xlsx
2025H2,Phoenix Life Limited,PHOENIX GROUP,no,Investments,796.0,810.0,0.2543,0.6185,0.8025,3.93,firm-level-complaints-data-2025-h2.xlsx
2025H2,Pinnacle Insurance Limited,BNP PARIBAS GROUP,no,Insurance & pure protection,3405.0,3241.0,0.681,0.3187,0.3807,3.44,firm-level-complaints-data-2025-h2.xlsx
2025H2,Principality Building Society,NO GROUP,no,Banking and credit cards,673.0,693.0,0.5527,0.443,0.5988,0.9,firm-level-complaints-data-2025-h2.xlsx
2025H2,Principality Building Society,NO GROUP,no,Home finance,384.0,397.0,0.4458,0.5416,0.4509,3.87,firm-level-complaints-data-2025-h2.xlsx
2025H2,Principality Building Society,NO GROUP,no,Insurance & pure protection,2.0,2.0,1.0,0.0,0.0,,firm-level-complaints-data-2025-h2.xlsx
2025H2,Principality Building Society,NO GROUP,no,Investments,0.0,0.0,,,,,firm-level-complaints-data-2025-h2.xlsx
